__typename,dateString,countryCode,countryName,sectorCode,sectorName,value
HiringLabSectoralPosting,2020-11-22,US,United States,arts,Arts & Entertainment,72.14
HiringLabSectoralPosting,2020-11-22,US,United States,finance,Banking & Finance,92.2
HiringLabSectoralPosting,2020-11-22,US,United States,legal,Legal,81.18
HiringLabSectoralPosting,2020-11-22,US,United States,management,Management,92.31
HiringLabSectoralPosting,2020-11-22,US,United States,mednurse,Nursing,112.82
HiringLabSectoralPosting,2020-11-22,US,United States,techsoftware,Software Development,86.8
HiringLabSectoralPosting,2020-11-23,US,United States,arts,Arts & Entertainment,72.41
HiringLabSectoralPosting,2020-11-23,US,United States,finance,Banking & Finance,92.56
HiringLabSectoralPosting,2020-11-23,US,United States,legal,Legal,81.39
HiringLabSectoralPosting,2020-11-23,US,United States,management,Management,92.34
HiringLabSectoralPosting,2020-11-23,US,United States,mednurse,Nursing,113.04
HiringLabSectoralPosting,2020-11-23,US,United States,techsoftware,Software Development,87.06
HiringLabSectoralPosting,2020-11-24,US,United States,arts,Arts & Entertainment,72.71
HiringLabSectoralPosting,2020-11-24,US,United States,finance,Banking & Finance,92.92
HiringLabSectoralPosting,2020-11-24,US,United States,legal,Legal,81.7
HiringLabSectoralPosting,2020-11-24,US,United States,management,Management,92.41
HiringLabSectoralPosting,2020-11-24,US,United States,mednurse,Nursing,113.26
HiringLabSectoralPosting,2020-11-24,US,United States,techsoftware,Software Development,87.32
HiringLabSectoralPosting,2020-11-25,US,United States,arts,Arts & Entertainment,72.94
HiringLabSectoralPosting,2020-11-25,US,United States,finance,Banking & Finance,93.07
HiringLabSectoralPosting,2020-11-25,US,United States,legal,Legal,81.9
HiringLabSectoralPosting,2020-11-25,US,United States,management,Management,92.49
HiringLabSectoralPosting,2020-11-25,US,United States,mednurse,Nursing,113.19
HiringLabSectoralPosting,2020-11-25,US,United States,techsoftware,Software Development,87.46
HiringLabSectoralPosting,2020-11-26,US,United States,arts,Arts & Entertainment,73.14
HiringLabSectoralPosting,2020-11-26,US,United States,finance,Banking & Finance,93.42
HiringLabSectoralPosting,2020-11-26,US,United States,legal,Legal,82.06
HiringLabSectoralPosting,2020-11-26,US,United States,management,Management,92.61
HiringLabSectoralPosting,2020-11-26,US,United States,mednurse,Nursing,113.32
HiringLabSectoralPosting,2020-11-26,US,United States,techsoftware,Software Development,87.62
HiringLabSectoralPosting,2020-11-27,US,United States,arts,Arts & Entertainment,73.33
HiringLabSectoralPosting,2020-11-27,US,United States,finance,Banking & Finance,93.68
HiringLabSectoralPosting,2020-11-27,US,United States,legal,Legal,82.16
HiringLabSectoralPosting,2020-11-27,US,United States,management,Management,92.65
HiringLabSectoralPosting,2020-11-27,US,United States,mednurse,Nursing,113.36
HiringLabSectoralPosting,2020-11-27,US,United States,techsoftware,Software Development,87.73
HiringLabSectoralPosting,2020-11-28,US,United States,arts,Arts & Entertainment,73.5
HiringLabSectoralPosting,2020-11-28,US,United States,finance,Banking & Finance,93.93
HiringLabSectoralPosting,2020-11-28,US,United States,legal,Legal,82.25
HiringLabSectoralPosting,2020-11-28,US,United States,management,Management,92.73
HiringLabSectoralPosting,2020-11-28,US,United States,mednurse,Nursing,113.43
HiringLabSectoralPosting,2020-11-28,US,United States,techsoftware,Software Development,87.89
HiringLabSectoralPosting,2020-11-29,US,United States,arts,Arts & Entertainment,73.51
HiringLabSectoralPosting,2020-11-29,US,United States,finance,Banking & Finance,94.27
HiringLabSectoralPosting,2020-11-29,US,United States,legal,Legal,82.15
HiringLabSectoralPosting,2020-11-29,US,United States,management,Management,92.6
HiringLabSectoralPosting,2020-11-29,US,United States,mednurse,Nursing,113.5
HiringLabSectoralPosting,2020-11-29,US,United States,techsoftware,Software Development,88.09
HiringLabSectoralPosting,2020-11-30,US,United States,arts,Arts & Entertainment,73.46
HiringLabSectoralPosting,2020-11-30,US,United States,finance,Banking & Finance,94.52
HiringLabSectoralPosting,2020-11-30,US,United States,legal,Legal,82.11
HiringLabSectoralPosting,2020-11-30,US,United States,management,Management,92.64
HiringLabSectoralPosting,2020-11-30,US,United States,mednurse,Nursing,113.5
HiringLabSectoralPosting,2020-11-30,US,United States,techsoftware,Software Development,88.25
HiringLabSectoralPosting,2020-12-01,US,United States,arts,Arts & Entertainment,73.43
HiringLabSectoralPosting,2020-12-01,US,United States,finance,Banking & Finance,94.89
HiringLabSectoralPosting,2020-12-01,US,United States,legal,Legal,82.03
HiringLabSectoralPosting,2020-12-01,US,United States,management,Management,92.58
HiringLabSectoralPosting,2020-12-01,US,United States,mednurse,Nursing,113.5
HiringLabSectoralPosting,2020-12-01,US,United States,techsoftware,Software Development,88.21
HiringLabSectoralPosting,2020-12-02,US,United States,arts,Arts & Entertainment,73.34
HiringLabSectoralPosting,2020-12-02,US,United States,finance,Banking & Finance,95.17
HiringLabSectoralPosting,2020-12-02,US,United States,legal,Legal,81.86
HiringLabSectoralPosting,2020-12-02,US,United States,management,Management,92.63
HiringLabSectoralPosting,2020-12-02,US,United States,mednurse,Nursing,113.64
HiringLabSectoralPosting,2020-12-02,US,United States,techsoftware,Software Development,88.4
HiringLabSectoralPosting,2020-12-03,US,United States,arts,Arts & Entertainment,73.24
HiringLabSectoralPosting,2020-12-03,US,United States,finance,Banking & Finance,95.22
HiringLabSectoralPosting,2020-12-03,US,United States,legal,Legal,81.8
HiringLabSectoralPosting,2020-12-03,US,United States,management,Management,92.69
HiringLabSectoralPosting,2020-12-03,US,United States,mednurse,Nursing,113.58
HiringLabSectoralPosting,2020-12-03,US,United States,techsoftware,Software Development,88.62
HiringLabSectoralPosting,2020-12-04,US,United States,arts,Arts & Entertainment,73
HiringLabSectoralPosting,2020-12-04,US,United States,finance,Banking & Finance,95.26
HiringLabSectoralPosting,2020-12-04,US,United States,legal,Legal,81.98
HiringLabSectoralPosting,2020-12-04,US,United States,management,Management,92.82
HiringLabSectoralPosting,2020-12-04,US,United States,mednurse,Nursing,113.57
HiringLabSectoralPosting,2020-12-04,US,United States,techsoftware,Software Development,89
HiringLabSectoralPosting,2020-12-05,US,United States,arts,Arts & Entertainment,72.78
HiringLabSectoralPosting,2020-12-05,US,United States,finance,Banking & Finance,95.4
HiringLabSectoralPosting,2020-12-05,US,United States,legal,Legal,82.22
HiringLabSectoralPosting,2020-12-05,US,United States,management,Management,92.93
HiringLabSectoralPosting,2020-12-05,US,United States,mednurse,Nursing,113.7
HiringLabSectoralPosting,2020-12-05,US,United States,techsoftware,Software Development,89.32
HiringLabSectoralPosting,2020-12-06,US,United States,arts,Arts & Entertainment,72.62
HiringLabSectoralPosting,2020-12-06,US,United States,finance,Banking & Finance,95.46
HiringLabSectoralPosting,2020-12-06,US,United States,legal,Legal,82.56
HiringLabSectoralPosting,2020-12-06,US,United States,management,Management,92.97
HiringLabSectoralPosting,2020-12-06,US,United States,mednurse,Nursing,113.83
HiringLabSectoralPosting,2020-12-06,US,United States,techsoftware,Software Development,89.49
HiringLabSectoralPosting,2020-12-07,US,United States,arts,Arts & Entertainment,72.46
HiringLabSectoralPosting,2020-12-07,US,United States,finance,Banking & Finance,95.57
HiringLabSectoralPosting,2020-12-07,US,United States,legal,Legal,82.64
HiringLabSectoralPosting,2020-12-07,US,United States,management,Management,93.04
HiringLabSectoralPosting,2020-12-07,US,United States,mednurse,Nursing,113.98
HiringLabSectoralPosting,2020-12-07,US,United States,techsoftware,Software Development,89.62
HiringLabSectoralPosting,2020-12-08,US,United States,arts,Arts & Entertainment,72.28
HiringLabSectoralPosting,2020-12-08,US,United States,finance,Banking & Finance,95.51
HiringLabSectoralPosting,2020-12-08,US,United States,legal,Legal,82.79
HiringLabSectoralPosting,2020-12-08,US,United States,management,Management,92.94
HiringLabSectoralPosting,2020-12-08,US,United States,mednurse,Nursing,114.16
HiringLabSectoralPosting,2020-12-08,US,United States,techsoftware,Software Development,90.02
HiringLabSectoralPosting,2020-12-09,US,United States,arts,Arts & Entertainment,72.2
HiringLabSectoralPosting,2020-12-09,US,United States,finance,Banking & Finance,95.64
HiringLabSectoralPosting,2020-12-09,US,United States,legal,Legal,83.08
HiringLabSectoralPosting,2020-12-09,US,United States,management,Management,92.73
HiringLabSectoralPosting,2020-12-09,US,United States,mednurse,Nursing,114.38
HiringLabSectoralPosting,2020-12-09,US,United States,techsoftware,Software Development,90.23
HiringLabSectoralPosting,2020-12-10,US,United States,arts,Arts & Entertainment,72.04
HiringLabSectoralPosting,2020-12-10,US,United States,finance,Banking & Finance,95.76
HiringLabSectoralPosting,2020-12-10,US,United States,legal,Legal,83.38
HiringLabSectoralPosting,2020-12-10,US,United States,management,Management,92.46
HiringLabSectoralPosting,2020-12-10,US,United States,mednurse,Nursing,114.65
HiringLabSectoralPosting,2020-12-10,US,United States,techsoftware,Software Development,90.27
HiringLabSectoralPosting,2020-12-11,US,United States,arts,Arts & Entertainment,72.13
HiringLabSectoralPosting,2020-12-11,US,United States,finance,Banking & Finance,96.06
HiringLabSectoralPosting,2020-12-11,US,United States,legal,Legal,83.53
HiringLabSectoralPosting,2020-12-11,US,United States,management,Management,92.34
HiringLabSectoralPosting,2020-12-11,US,United States,mednurse,Nursing,114.97
HiringLabSectoralPosting,2020-12-11,US,United States,techsoftware,Software Development,90.42
HiringLabSectoralPosting,2020-12-12,US,United States,arts,Arts & Entertainment,72.23
HiringLabSectoralPosting,2020-12-12,US,United States,finance,Banking & Finance,96.11
HiringLabSectoralPosting,2020-12-12,US,United States,legal,Legal,83.55
HiringLabSectoralPosting,2020-12-12,US,United States,management,Management,92.13
HiringLabSectoralPosting,2020-12-12,US,United States,mednurse,Nursing,115.25
HiringLabSectoralPosting,2020-12-12,US,United States,techsoftware,Software Development,90.32
HiringLabSectoralPosting,2020-12-13,US,United States,arts,Arts & Entertainment,72.52
HiringLabSectoralPosting,2020-12-13,US,United States,finance,Banking & Finance,96.55
HiringLabSectoralPosting,2020-12-13,US,United States,legal,Legal,83.85
HiringLabSectoralPosting,2020-12-13,US,United States,management,Management,92.14
HiringLabSectoralPosting,2020-12-13,US,United States,mednurse,Nursing,115.54
HiringLabSectoralPosting,2020-12-13,US,United States,techsoftware,Software Development,90.55
HiringLabSectoralPosting,2020-12-14,US,United States,arts,Arts & Entertainment,72.83
HiringLabSectoralPosting,2020-12-14,US,United States,finance,Banking & Finance,97.12
HiringLabSectoralPosting,2020-12-14,US,United States,legal,Legal,84.3
HiringLabSectoralPosting,2020-12-14,US,United States,management,Management,92.16
HiringLabSectoralPosting,2020-12-14,US,United States,mednurse,Nursing,115.85
HiringLabSectoralPosting,2020-12-14,US,United States,techsoftware,Software Development,90.81
HiringLabSectoralPosting,2020-12-15,US,United States,arts,Arts & Entertainment,74.21
HiringLabSectoralPosting,2020-12-15,US,United States,finance,Banking & Finance,97.79
HiringLabSectoralPosting,2020-12-15,US,United States,legal,Legal,84.73
HiringLabSectoralPosting,2020-12-15,US,United States,management,Management,92.2
HiringLabSectoralPosting,2020-12-15,US,United States,mednurse,Nursing,116.13
HiringLabSectoralPosting,2020-12-15,US,United States,techsoftware,Software Development,90.97
HiringLabSectoralPosting,2020-12-16,US,United States,arts,Arts & Entertainment,75.58
HiringLabSectoralPosting,2020-12-16,US,United States,finance,Banking & Finance,98.5
HiringLabSectoralPosting,2020-12-16,US,United States,legal,Legal,85.07
HiringLabSectoralPosting,2020-12-16,US,United States,management,Management,92.19
HiringLabSectoralPosting,2020-12-16,US,United States,mednurse,Nursing,116.34
HiringLabSectoralPosting,2020-12-16,US,United States,techsoftware,Software Development,91.06
HiringLabSectoralPosting,2020-12-17,US,United States,arts,Arts & Entertainment,76.99
HiringLabSectoralPosting,2020-12-17,US,United States,finance,Banking & Finance,98.86
HiringLabSectoralPosting,2020-12-17,US,United States,legal,Legal,85.37
HiringLabSectoralPosting,2020-12-17,US,United States,management,Management,92.34
HiringLabSectoralPosting,2020-12-17,US,United States,mednurse,Nursing,116.5
HiringLabSectoralPosting,2020-12-17,US,United States,techsoftware,Software Development,91.17
HiringLabSectoralPosting,2020-12-18,US,United States,arts,Arts & Entertainment,78.31
HiringLabSectoralPosting,2020-12-18,US,United States,finance,Banking & Finance,99.23
HiringLabSectoralPosting,2020-12-18,US,United States,legal,Legal,85.69
HiringLabSectoralPosting,2020-12-18,US,United States,management,Management,92.32
HiringLabSectoralPosting,2020-12-18,US,United States,mednurse,Nursing,116.65
HiringLabSectoralPosting,2020-12-18,US,United States,techsoftware,Software Development,91.16
HiringLabSectoralPosting,2020-12-19,US,United States,arts,Arts & Entertainment,79.58
HiringLabSectoralPosting,2020-12-19,US,United States,finance,Banking & Finance,99.65
HiringLabSectoralPosting,2020-12-19,US,United States,legal,Legal,86.12
HiringLabSectoralPosting,2020-12-19,US,United States,management,Management,92.37
HiringLabSectoralPosting,2020-12-19,US,United States,mednurse,Nursing,116.8
HiringLabSectoralPosting,2020-12-19,US,United States,techsoftware,Software Development,91.4
HiringLabSectoralPosting,2020-12-20,US,United States,arts,Arts & Entertainment,80.7
HiringLabSectoralPosting,2020-12-20,US,United States,finance,Banking & Finance,99.73
HiringLabSectoralPosting,2020-12-20,US,United States,legal,Legal,86.32
HiringLabSectoralPosting,2020-12-20,US,United States,management,Management,92.33
HiringLabSectoralPosting,2020-12-20,US,United States,mednurse,Nursing,117.01
HiringLabSectoralPosting,2020-12-20,US,United States,techsoftware,Software Development,91.44
HiringLabSectoralPosting,2020-12-21,US,United States,arts,Arts & Entertainment,81.72
HiringLabSectoralPosting,2020-12-21,US,United States,finance,Banking & Finance,99.56
HiringLabSectoralPosting,2020-12-21,US,United States,legal,Legal,86.45
HiringLabSectoralPosting,2020-12-21,US,United States,management,Management,92.23
HiringLabSectoralPosting,2020-12-21,US,United States,mednurse,Nursing,117.08
HiringLabSectoralPosting,2020-12-21,US,United States,techsoftware,Software Development,91.43
HiringLabSectoralPosting,2020-12-22,US,United States,arts,Arts & Entertainment,81.65
